"dataset_id","observacao_id","observacao_data","coord_sistema","coord_x","coord_y","coord_precisao","coord_fonte","pais_id","estado_id","municipio_id","amostra_tipo","amostra_quanti","amostra_area","taxon_sibcs_2009","terra_usoatual","geo_parental","geo_formacao","geo_litologia","relevo_declividade","relevo_drenagem","geo_pedregosidade_k2","geo_rochosidade_k2","fito_cobertura_k6","observacao_autor","camada_id","camada_nome","amostra_id","profund_sup","profund_inf","areia_naoh_peneira","argila_naoh_pipeta","calcio_kcl_eaa","magnesio_kcl_eaa","aluminio_kcl_naoh","potassio_mehlich1_eeac","sodio_mehlich1_eeac","carbono_cromo_30min150_mohr","dsi_cilindro","cascalho_olho"
"ctb0003","sm-dnos-384","13/09/2012","EPSG:4674",-53.807069,-29.629605,8,"GPS","BR","RS",NA,"simples",1,1,"RL","native forest","igneous","Serra Geral Formation Inferior Sequence","andesite-basalt",30,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","5",411,188,22.2,5,0.2,0.7,0,30.6,NA,50
"ctb0003","sm-dnos-385","13/09/2012","EPSG:4674",-53.806321,-29.63018,15,"GPS","BR","RS",NA,"simples",1,1,"RL","native forest","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",30,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","5",271,188,49,15.9,0.1,0.7,0,34.2,NA,5
"ctb0003","sm-dnos-386","04/01/2013","EPSG:4674",-53.817653,-29.645264,10,"GPS","BR","RS",NA,"simples",1,1,"PBAC","native forest","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",18,"well","Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",206,314,18.1,4.1,0.2,0.5,0,29.7,NA,0
"ctb0003","sm-dnos-387","04/01/2013","EPSG:4674",-53.816633,-29.644952,6,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",30,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",382,187,23.3,5.4,0.3,0.5,0,27,NA,5
"ctb0003","sm-dnos-388","04/01/2013","EPSG:4674",-53.815736,-29.644637,11,"GPS","BR","RS",NA,"simples",1,1,"RL","native forest","sedimentary","Botucatu Formation","aeolian sandstone",10,"moderately well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",640,229,9.3,2.2,0.9,0.1,0.1,24.3,NA,5
"ctb0003","sm-dnos-389","04/01/2013","EPSG:4674",-53.814786,-29.644251,5,"GPS","BR","RS",NA,"simples",1,1,"RL","shrubland","sedimentary","Botucatu Formation","aeolian sandstone",25,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",884,42,2.3,0.4,0.3,0.2,0,5.4,NA,0
"ctb0003","sm-dnos-390","04/01/2013","EPSG:4674",-53.813846,-29.643883,6,"GPS","BR","RS",NA,"simples",1,1,"RR","shrubland","sedimentary","Botucatu Formation","aeolian sandstone",25,"well","Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",643,137,22,9.6,1,0.2,0,9.9,NA,0
"ctb0003","sm-dnos-391","13/09/2012","EPSG:4674",-53.803137,-29.613651,7,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","10",320,337,6.2,0.8,1.3,0.6,0,38.7,NA,0
"ctb0003","sm-dnos-392","13/09/2012","EPSG:4674",-53.802267,-29.613174,5,"GPS","BR","RS",NA,"simples",1,1,"GX","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",3,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",94,287,3.5,0.3,1.8,0.1,0.1,28.8,NA,0
"ctb0003","sm-dnos-393","13/09/2012","EPSG:4674",-53.801399,-29.612732,7,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",319,218,4.1,0.3,1.2,0.1,0,18,NA,0
"ctb0003","sm-dnos-394","13/09/2012","EPSG:4674",-53.800487,-29.612246,7,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",262,237,3.8,0.4,1.3,0.3,0,19.8,NA,0
"ctb0003","sm-dnos-395","13/09/2012","EPSG:4674",-53.799588,-29.611823,8,"GPS","BR","RS",NA,"simples",1,1,"CX","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",15,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",250,324,17.3,5.4,0.3,0.5,0.1,27,NA,0
"ctb0003","sm-dnos-396","13/09/2012","EPSG:4674",-53.806504,-29.610721,5,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","18",263,347,4.5,0.8,2.5,0.3,0,36,NA,0
"ctb0003","sm-dnos-397","13/09/2012","EPSG:4674",-53.806146,-29.611576,4,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",284,354,3.8,0.4,2.8,0.3,0,28.8,NA,0
"ctb0003","sm-dnos-398","13/09/2012","EPSG:4674",-53.805798,-29.61245,6,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",296,244,5.4,0.4,0.7,0.1,0,17.1,NA,0
"ctb0003","sm-dnos-399","13/09/2012","EPSG:4674",-53.805428,-29.61326,6,"GPS","BR","RS",NA,"simples",1,1,"GX","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",3,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",149,217,2.4,0.1,1.5,0.1,0,12.6,NA,0
"ctb0003","sm-dnos-400","13/09/2012","EPSG:4674",-53.805081,-29.614124,5,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",20,NA,"Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","17",266,306,24.6,4.5,0.4,0.4,0.1,33.3,NA,30
